Suburb,Address,Price,SellerG,Lattitude,Longtitude
Airport West,8 Hilbert Rd,796000,Considine,-37.72266,144.87345
Airport West,3/75 Victory Rd,575000,Harcourts,,
Albanvale,5 Hedgerow Ct,565000,Bells,-37.74521,144.76863
Albert Park,9/84 Beaconsfield Pde,420000,Cayzer,,
Albert Park,59 Moubray St,2100000,Cayzer,-37.84388,144.95303
Albion,41 Adelaide St,760000,Bells,-37.78036,144.8195
Albion,1 Delmont St,810000,hockingstuart,-37.78043,144.81277
Alphington,15 Bank St,1520000,Jellis,,
Alphington,31 Broomfield Av,1620000,hockingstuart,-37.78038,145.02139
Altona,308/117 Pier St,585000,Woodards,-37.86546,144.83065
Altona Meadows,52 Spicer Bvd,750000,YPA,-37.87941,144.76935
Altona North,35 Mahon Av,980000,Barlow,-37.82853,144.85091
Altona North,105 Third Av,970000,Sweeney,-37.83224,144.853
Armadale,1/4 Avondale Rd,1312000,hockingstuart,-37.85697,145.0148
Armadale,9 Bailey Av,3000000,Kay,-37.86345,145.02454
Armadale,22 Gladstone Av,1500000,hockingstuart,-37.86275,145.02364
Ascot Vale,13 Brisbane St,1130000,Nelson,-37.77373,144.9311
Ascot Vale,183 Maribyrnong Rd,928000,Jellis,-37.77142,144.91176
Ascot Vale,5/7 Roxburgh St,800000,Nelson,-37.77607,144.9193
Ashburton,3A Crete Av,1210000,Jellis,-37.8696,145.0866
Ashburton,20 Eleanor St,1840000,Buxton,-37.8614,145.08436
Ashburton,1/43 Warner Av,890500,W.B.,-37.86893,145.08587
Ashwood,11 Gubbah Ct,1311750,Buxton,-37.87151,145.10311
Ashwood,3/5 Yileen Ct,917500,Buxton,,
Aspendale,5/4 Groves St,1140000,hockingstuart,-38.02779,145.10119
Aspendale,75 Laura St,988000,Biggin,,
Attwood,20 Threadneedle St,830000,YPA,-37.67116,144.88001
Avondale Heights,7A Downland Sq,1032000,Moonee,-37.75861,144.86687
Balwyn,12 Belmore Rd,2580000,Marshall,-37.80199,145.06486
Balwyn,3 Collins Ct,1420000,Jellis,-37.8051,145.08928
Balwyn,22 Gordon St,2290000,Marshall,,
Balwyn,8 Power St,2325000,Noel,-37.81163,145.07923
Balwyn North,85 Clifton St,1400000,hockingstuart,-37.79241,145.10445
Bayswater,29 Armstrong Rd,882500,Fletchers,-37.83912,145.25612
Bayswater,85 Begonia Av,755000,iTRAK,-37.85002,145.25964
Bayswater North,21 Baker Rd,748000,McGrath,-37.82262,145.27227
Bayswater North,4 David Cl,800000,McGrath,-37.82534,145.29921
Bayswater North,8 Skye Ct,724000,iTRAK,-37.82391,145.30266
Beaconsfield Upper,1 McBride Rd,764000,Peake,-38.00556,145.40994
Beaumaris,3/85 Charman Rd,291500,Maitland,-37.98075,145.05263
Beaumaris,9A Comas Rd,1150000,Marshall,-37.97316,145.04042
Bellfield,121 Liberty Pde,900000,Miles,-37.75098,145.03334
Bentleigh,3 Bendigo Av,1915000,Obrien,-37.92508,145.03606
Bentleigh,14 Delhi St,1410000,Woodards,-37.92588,145.04808
Bentleigh,132 Jasper Rd,1335000,C21,-37.92157,145.04136
Bentleigh East,55 Blamey St,1330000,hockingstuart,-37.92986,145.06872
Bentleigh East,2/12 Caleb St,815000,C21,-37.92218,145.05811
Bentleigh East,316 Chesterville Rd,1020000,Buxton,-37.93574,145.06169
Bentleigh East,1/14 Clements St,1312000,Buxton,,
Bentleigh East,23 Hill St,1232500,C21,-37.92444,145.06019
Bentleigh East,6/1036 North Rd,485000,Gary,,
Bentleigh East,1064 North Rd,930000,Buxton,-37.90874,145.07775
Bentleigh East,9 Vine Ct,1675000,Jellis,-37.91608,145.05715
Berwick,9 Cambridge Dr,1000000,Eview,-38.01205,145.32933
Berwick,13 Ridge Rd,835000,Barry,-38.03383,145.36314
Black Rock,20 Ebden Av,2525000,Buxton,-37.97705,145.0178
Black Rock,3/3 First St,945000,Ray,-37.97676,145.01851
Blackburn,3/33 Glen Ebor Av,786000,Ray,-37.82151,145.16139
Blackburn North,3 Harcourt St,1356000,McGrath,-37.80658,145.15651
Blackburn North,3/36 Middlefield Dr,590000,Noel,-37.80195,145.15036
Blackburn North,31 Primula St,1555000,Buxton,-37.80425,145.14477
Blackburn North,20 Rialton Av,800000,Ray,-37.80498,145.15997
Blackburn North,101 Shafer Rd,1475000,Fletchers,-37.80505,145.14919
Blackburn South,144 Middleborough Rd,1229000,McGrath,-37.84378,145.13407
Bonbeach,37 Mernda Av,965000,hockingstuart,-38.06866,145.12677
Box Hill,1/35 Kent Rd,466000,hockingstuart,-37.82458,145.11932
Box Hill,2/8 Simpsons Rd,653000,Philip,-37.8179,145.1341
Braybrook,18 Kannan Bvd,818000,Sweeney,-37.77677,144.85452
Brighton,34 Durrant St,1900000,Buxton,-37.90927,145.00326
Brighton,6/28 Murphy St,974250,Buxton,-37.89367,144.99721
Brighton,5/344 New St,630500,Kay,-37.90233,144.99375
Brighton East,86 Glencairn Av,2750000,Buxton,-37.92427,145.02003
Brighton East,3/756 Hawthorn Rd,1051000,Marshall,-37.91322,145.01654
Broadmeadows,1/411 Camp Rd,430000,hockingstuart,-37.68579,144.92272
Broadmeadows,3 Cornell Cl,850000,YPA,-37.67391,144.94044
Broadmeadows,3/61 Cuthbert St,320000,Stockdale,,
Broadmeadows,18 Gibson St,525000,YPA,-37.68959,144.91986
Broadmeadows,75 Girgarre St,500000,Barry,-37.66691,144.92026
Broadmeadows,12 Merricks St,575500,Barry,-37.6798,144.90936
Brookfield,33 Stanley Cr,445000,FN,-37.69635,144.5586
Brooklyn,1 Brack Av,901000,hockingstuart,-37.8227,144.84094
Brunswick,281 Albion St,1150000,hockingstuart,-37.75992,144.95664
Brunswick,232 Brunswick Rd,1280000,Chambers,-37.77695,144.95785
Brunswick,4 Collace St,1247000,Nelson,-37.7675,144.97149
Brunswick,7/39 Davies St,495000,Nelson,-37.75675,144.96753
Brunswick,146 Donald St,1325000,Jellis,-37.75877,144.97316
Brunswick,15 Eveline St,1630000,Nelson,-37.77081,144.96318
Brunswick,36 Fourth Av,1360000,Nelson,-37.75702,144.95611
Brunswick,14/6 Garnet St,250000,Brad,-37.75789,144.95332
Brunswick,43 Mitchell St,1275000,Jellis,-37.75883,144.96749
Brunswick,5/93 Mitchell St,605000,Jellis,-37.75892,144.97117
Brunswick,7/611 Park St,402000,Nelson,-37.77869,144.96718
Brunswick,22 Stanley St,1770000,Nelson,-37.76296,144.97239
Brunswick East,20 Glenmorgan St,1065000,Nelson,-37.76321,144.97837
Brunswick East,2/162 Lygon St,522000,Jellis,-37.77315,144.97161
Brunswick East,4/134 Mitchell St,522000,Brad,-37.76002,144.97571
Brunswick West,30 Cornwall St,1000000,Woodards,-37.75744,144.94945
Brunswick West,3/2 Passfield St,438000,Brad,-37.76789,144.94219
Brunswick West,3 Temple St,1080000,Nelson,-37.76563,144.94111
Bulleen,12 Ralph St,1300000,Luxton,-37.77352,145.09844
Bulleen,12 Rocklea Rd,1331000,Barry,-37.76823,145.08103
Bundoora,3 Arthur St,915000,Ray,-37.69937,145.05724
Bundoora,1/8 Barlow Ri,892000,Barry,,
Bundoora,219 Greenwood Dr,745000,Ray,-37.70762,145.07179
Bundoora,4 Magdalen Mw,1010000,Barry,,
Bundoora,2/19 Olympic St,607000,Barry,,
Bundoora,15 Panorama Cl,863000,Ray,-37.69821,145.04915
Bundoora,9 Silverash Dr,448000,Stockdale,-37.67819,145.0574
Burnside Heights,16 Stanthorp St,655000,YPA,-37.73244,144.75669
Burwood East,481 Highbury Rd,1010800,McGrath,-37.85794,145.13649
Burwood East,3 Sugarloaf Cl,680000,Noel,-37.85777,145.14009
Camberwell,2/31 King St,1840000,Jellis,,
Camberwell,15 Tyne St,2850000,Jellis,-37.84578,145.08436
Camberwell,3 Wiringa Av,2800000,Marshall,-37.83825,145.08163
Carlton,56/39 Rathdowne St,830000,Jellis,-37.80605,144.96779
Carnegie,248 Koornang Rd,1600000,Woodards,-37.89486,145.05616
Carnegie,158 Leila Rd,1250000,Ray,-37.90266,145.06321
Carnegie,10/28 Moonya Rd,533000,Jellis,-37.8966,145.05906
Carnegie,4/219 Neerim Rd,541000,Jellis,-37.88807,145.05121
Carnegie,4/58 Rosstown Rd,490000,Barry,-37.88625,145.05666
Carnegie,1/26 Shepparson Av,392500,Obrien,-37.89023,145.0581
Carnegie,8/42 Tranmere Av,403000,Gary,-37.89102,145.06072
Carnegie,52 Tranmere Av,1966000,Ray,-37.89184,145.06056
Carnegie,12/40 Woorayl St,381000,Ray,-37.88642,145.05979
Caroline Springs,3 Salford La,646000,HAR,-37.73917,144.72874
Carrum,11/26 Valetta St,553500,O'Brien,-38.07393,145.12423
Carrum Downs,6 Lewin St,630000,Harcourts,-38.10521,145.17834
Caulfield North,22/3 Wilks St,1475000,LITTLE,,
Chadstone,1/139 Waverley Rd,686000,Jellis,-37.88176,145.10392
Chelsea,1/67 Ella Gr,685000,hockingstuart/hockingstuart,-38.04205,145.12418
Chelsea,501 Nepean Hwy,1210000,Buxton,-38.05934,145.11848
Chelsea Heights,26 Fielding Dr,890000,hockingstuart/hockingstuart,-38.05223,145.13944
Cheltenham,5 Alice St,1100000,O'Brien,-37.97462,145.07906
Cheltenham,6/10 Eagland Rd,600000,Buxton,,
Cheltenham,1/5 Gillman St,851000,Kay,-37.97196,145.05561
Cheltenham,139 Park Rd,1015000,Buxton,-37.96488,145.05276
Cheltenham,53 Primrose Av,795000,Buxton,-37.95656,145.06926
Cheltenham,72 Wilson St,1160000,O'Brien,-37.9583,145.06041
Cheltenham,53 Wingrove St,1160000,O'Brien,-37.95272,145.06573
Clarinda,47 Carbine Av,878000,Buxton,-37.94422,145.10488
Clayton South,4 Wannan Ct,800000,C21,-37.94146,145.11121
Clifton Hill,57 Alexander St,1385000,Harrington,-37.79364,144.99147
Coburg,51 Blair St,1286000,Nelson,-37.75495,144.96931
Coburg,13 Shackell St,1000000,Brad,-37.74234,144.95169
Coburg,17 Sutherland St,960000,Nelson,-37.73913,144.96086
Collingwood,212/3 Hoddle St,565000,Jellis,-37.80896,144.9911
Craigieburn,5 Blackbird Tce,735000,Ray,-37.57383,144.92424
Craigieburn,5 Bowes Pl,517000,Barry,-37.60663,144.93424
Craigieburn,111 Hanson Rd,600000,Ray,-37.58905,144.93658
Craigieburn,9 Huntingfield St,475000,YPA,-37.58364,144.90804
Craigieburn,39 Thorngrove Av,640000,Jason,-37.57837,144.90647
Craigieburn,9 Verwood Ct,555000,YPA,-37.61218,144.93875
Craigieburn,328 Waterview Bvd,552000,Barry,-37.57869,144.91069
Croydon,11 Aminga Ct,840500,Barry,-37.78297,145.28774
Croydon,31 Bennison St,1222000,McGrath,-37.80351,145.29274
Croydon,5 Kenmare Av,2400000,McGrath,-37.79269,145.27179
Croydon,6 Webster Av,1180000,Barry,-37.79773,145.26956
Croydon North,12 Jeremic Ct,677000,Stockdale,-37.77383,145.29146
Croydon South,25 Andrew Cr,1235000,Fletchers,,
Dallas,150 Railway Cr,525000,YPA,,
Dandenong,2/67 Herbert St,431000,C21,-37.98093,145.21841
Dandenong,1/4 MacPherson St,445000,McLennan,-37.98664,145.22285
Dandenong North,2/13 Second Av,335000,Area,-37.95602,145.20944
Deer Park,1 Christie St,632000,HAR,-37.77224,144.77381
Deer Park,47 Davitt Dr,570000,Biggin,,
Delahey,4 Adina Pl,607500,One,-37.71046,144.77043
Delahey,4 Franklin Pl,575000,Barry,-37.71504,144.76982
Delahey,7 Shale Ct,563000,Purplebricks,-37.72438,144.7655
Derrimut,1 Sinclair Grn,695000,Stockdale,-37.78763,144.75963
Diamond Creek,37 Brownlow Dr,990000,Morrison,-37.65972,145.159
Diamond Creek,10 Haley St,715000,Barry,-37.67587,145.15642
Doncaster,104 Ayr St,1260000,Barry,-37.77871,145.10356
Doncaster,2 Idinia Ct,2123500,Fletchers,-37.7859,145.1212
Doncaster East,5 Buvelot Wyn,1232500,Barry,,
Doncaster East,21 Gaudion Rd,1310000,Barry,-37.77472,145.15197
Doncaster East,8 Rowallan Ct,1890000,ASL,-37.78628,145.1667
Donvale,128 Mitcham Rd,775000,Noel,-37.79937,145.18164
Doreen,11 Rove La,365500,The,-37.60835,145.12073
Edithvale,27 Elsie Gr,895000,Buxton,-38.04322,145.11738
Edithvale,77 Fraser Av,837000,hockingstuart,-38.03804,145.11728
Edithvale,107 Kinross Av,950000,Hodges,-38.03288,145.11678
Elwood,4/95 Addison St,770000,Chisholm,-37.87966,144.98036
Elwood,6/127 Brighton Rd,525500,Morleys,-37.87475,144.9908
Elwood,2A Cyril St,2200000,Gary,-37.87701,144.99145
Elwood,5/57 Southey St,645000,Jellis,-37.87742,144.98854
Elwood,3/99 Tennyson St,1200000,Buxton,-37.88076,144.99094
Epping,7 Centurion Ct,646000,Love,-37.64206,145.03703
Epping,376 Dalton Rd,625000,Barry,-37.65843,145.03091
Epping,2 Dransfield Wy,552500,hockingstuart,-37.63854,145.05179
Epping,23 Epsom Av,601000,Iconek,-37.64465,145.04721
Essendon,1/2 Banchory St,735000,Nelson,-37.75051,144.9078
Essendon,39 Deakin St,1290000,Barry,-37.75026,144.89113
Essendon,3/23 Grice Cr,562000,Pagan,-37.7499,144.91749
Essendon,1/136 Hoffmans Rd,580500,Considine,-37.73998,144.89211
Essendon,301/20 Napier St,520000,Barry,,
Essendon,66 Roberts St,1710000,Nelson,-37.74903,144.89924
Essendon North,1/48 Keilor Rd,370000,Barry,-37.74325,144.90739
Fairfield,12/262 Heidelberg Rd,620000,Nelson,-37.78445,145.01054
Fairfield,45 White St,1300000,Ray,-37.77306,145.0234
Fawkner,13 Lorne St,800000,Eview,-37.7166,144.97665
Ferntree Gully,14 Hancock Dr,791100,Ray,-37.89335,145.27924
Ferntree Gully,27 Malua Rd,775000,Noel,-37.87101,145.26642
Fitzroy,138 Cecil St,1210000,Nelson,-37.79451,144.98208
Fitzroy,32 Cecil St,1300000,Woodards,-37.79395,144.97698
Fitzroy North,397 Rae St,1730000,Nelson,-37.78305,144.97997
Fitzroy North,66 Rowe St,1460000,Nelson,-37.78614,144.99008
Flemington,18 Shields St,1100000,Nelson,-37.78749,144.93203
Flemington,2/121 Wellington St,452500,Nelson,-37.783,144.93204
Footscray,206/26 Beaurepaire Pde,373000,Jas,-37.79975,144.88368
Footscray,1/53 Eleanor St,869000,Jas,,
Forest Hill,14 Box Av,1350000,Noel,-37.84362,145.16976
Forest Hill,14 Hampshire Rd,950000,Noel,-37.84137,145.17912
Forest Hill,14 Jolimont Rd,1100000,Noel,-37.84332,145.17308
Forest Hill,2/147 Mount Pleasant Rd,799000,MJ,-37.83344,145.18033
Frankston,18 Frawley St,605000,O'Brien,-38.14708,145.14678
Frankston,10 Plover Cl,634000,O'Brien,-38.14738,145.16653
Frankston South,70 Derinya Dr,1350000,Eview,-38.17488,145.1234
Gladstone Park,17 Payne St,586000,YPA,-37.68641,144.88487
Glen Huntly,4/135 Grange Rd,600000,Hodges,-37.89154,145.04483
Glen Huntly,12/8 Rosedale Av,275000,Ray,-37.89092,145.04392
Glen Iris,8/34 Edgar St,678000,hockingstuart,-37.85501,145.04567
Glen Iris,2 Grandview Av,1285000,Marshall,-37.84967,145.08388
Glen Waverley,58 Cambridge Dr,1190000,Ray,-37.89231,145.15141
Glen Waverley,8 Edith St,2450000,Stockdale,-37.87376,145.15238
Glen Waverley,9 Finton Cl,1214000,Barry,-37.8893,145.18747
Glen Waverley,16 Rhodes Dr,1631888,Barry,-37.88551,145.17559
Glenroy,152 Glenroy Rd,850000,Stockdale,-37.70542,144.92263
Glenroy,9 Hartington St,1051000,Barry,-37.70072,144.91662
Glenroy,3/71 Hubert Av,563250,Eview,-37.70017,144.93292
Glenroy,17 Patrick St,910000,Eview,-37.71389,144.92159
Glenroy,2 View St,485000,Eview,-37.69709,144.93697
Gowanbrae,3 Orchid Ct,845000,Nelson,-37.7009,144.90053
Greensborough,1/5 Adeline St,705000,Darren,-37.70773,145.09371
Greensborough,7/39 Alexandra St,590000,Buckingham,-37.70837,145.10715
Greensborough,6 Pembroke St,785000,Darren,-37.69443,145.11245
Greenvale,33 Beechworth Av,532000,Ray,-37.61328,144.91144
Greenvale,34 Beechworth Av,600000,Raine,-37.61358,144.91151
Hadfield,31 Charles St,850000,Stockdale,-37.70788,144.94209
Hadfield,20 Neil St,760000,Nelson,-37.71046,144.94011
Hampton,132 Ludstone St,1800000,Buxton,-37.93492,145.01758
Hampton,36 May St,2000000,Buxton,-37.937,145.01169
Hampton,4 The Avenue,2500000,Marshall,-37.92983,145.00167
Hampton East,10 Wickham Rd,1125000,Buxton,-37.94312,145.0244
Hawthorn,25/178 Power St,609000,Marshall,-37.82606,145.02535
Hawthorn,13/111 Riversdale Rd,732500,hockingstuart,-37.82872,145.03544
Hawthorn,4/167 Riversdale Rd,445000,Nelson,-37.8293,145.04043
Hawthorn East,1075 Burke Rd,1315000,Marshall,-37.8197,145.05868
Hawthorn East,29 Fairmount Rd,3600000,Marshall,-37.83543,145.04606
Hawthorn East,402/32 Lilydale Gr,680000,Woodards,,
Heathmont,8 The Outlook,952000,hockingstuart,-37.8339,145.24836
Heidelberg,3/153 Cape St,660000,Miles,-37.75248,145.06743
Heidelberg,6 Clyde Ct,985000,Nelson,-37.74821,145.06933
Heidelberg,12 Weyburn Ct,1325000,Miles,-37.75312,145.06671
Heidelberg Heights,36 Dresden St,1071000,Ray,-37.75079,145.05518
Heidelberg Heights,2/157 Porter Rd,870000,Fletchers,-37.73264,145.05818
Heidelberg Heights,219 Waiora Rd,915000,hockingstuart,-37.73098,145.06043
Heidelberg West,35 Timor Pde,790000,Miles,-37.73761,145.0463
Highett,52 Lawson Pde,1300000,Hodges,,
Highett,17 Nicol St,1911000,Buxton,-37.94964,145.02753
Highett,3/15 Turner Rd,770000,McGrath,-37.95087,145.04987
Hillside,105 Community Hub,781500,YPA,-37.70161,144.7533
Hillside,13 Glenview Ct,637000,Barry,-37.68019,144.73691
Hoppers Crossing,1 Albion Ct,650000,Purplebricks,-37.85152,144.70802
Hoppers Crossing,5 Davie Cr,550000,Triwest,-37.86866,144.69356
Hoppers Crossing,24 Don Av,537000,YPA,-37.87373,144.69131
Hoppers Crossing,14 Lantana Av,540000,Sweeney,,
Hoppers Crossing,1 Llewellyn Ct,553500,Sweeney,-37.86572,144.68994
Hoppers Crossing,6 Moffatt Cr,568000,hockingstuart,-37.87695,144.69953
Hughesdale,13 Richardson St,1360000,Woodards,-37.89978,145.08371
Huntingdale,33 Beauford St,1205000,FN,-37.90823,145.10851
Ivanhoe,1/32 Beatty St,960000,Miles,-37.75918,145.04129
Ivanhoe,148B Ford St,840000,Fletchers,-37.76349,145.03019
Ivanhoe,3/26 Green St,760000,Miles,-37.76483,145.04025
Ivanhoe,66 Hawker St,1230000,Nelson,-37.7597,145.03769
Ivanhoe,6/46 Locksley Rd,572500,Miles,-37.77066,145.04911
Ivanhoe,2/157 Maltravers Rd,960000,Miles,-37.76901,145.04838
Ivanhoe,2 Nyorie Ct,2800000,Nelson,-37.78071,145.04171
Ivanhoe East,5/23 Cedric St,860000,Miles,-37.77414,145.05379
Ivanhoe East,13 York Av,2040000,Miles,-37.7709,145.05676
Jacana,14 Gavin St,605000,YPA,-37.68775,144.90942
Kealba,216 Sunshine Av,572000,Barry,-37.73522,144.82044
Keilor Downs,10 Wexford Ct,680000,Brad,-37.72056,144.80825
Keilor East,3 Alwyn Ct,784000,Barry,-37.74873,144.85211
Keilor East,86 Milleara Rd,790000,Nelson,-37.7356,144.86479
Keilor East,1/20 Neville St,600000,Biggin,-37.74611,144.86879
Keilor East,21 Phillip Rd,630000,Barry,-37.7482,144.86924
Keilor East,29 Quinn Gr,601000,Nelson,-37.7489,144.86677
Keilor East,41 Roberts St,900000,Nelson,-37.75046,144.8653
Keilor Park,22 Snow St,680000,Eric,-37.72288,144.86107
Kensington,23 Albermarle St,1010000,Edward,-37.79581,144.9331
Kensington,45 Hardiman St,1023000,Nelson,-37.79549,144.93314
Kensington,19/18 Mawbey St,411500,Edward,-37.78981,144.92326
Kensington,4 New St,1035000,Sweeney,-37.79296,144.92826
Kew,38 Belmont Av,2450000,Jellis,-37.80526,145.04294
Kew,14 Carson St,2600000,Kelly,-37.80969,145.01967
Kew,44 Davis St,2855000,Jellis,-37.81016,145.04675
Kew,11/26 Edgevale Rd,955000,Jellis,-37.81439,145.04237
Kew,1/32 Fitzwilliam St,1130000,Jellis,-37.81303,145.04185
Kew,2/7 Gladstone St,1600000,Nelson,,
Kew,54 Kent St,1350000,Jellis,-37.80442,145.04085
Kew,2A Madden Gr,2500000,Kay,,
Kew,16 Scott St,1630000,hockingstuart,-37.81202,145.04217
Kew East,25 Minogue St,1875000,Marshall,-37.79032,145.05408
Keysborough,7 Allawah Cl,770000,Area,-37.98433,145.17041
Kingsbury,2/20 Bradshaw St,660000,Ray,,
Kurunjang,10 Gunsynd Mw,296000,PRDNationwide,,
Lalor,8 Bataan Ct,766000,Melbourne,-37.66276,145.03074
Lalor,65 Huskisson Av,652000,HAR,-37.6605,145.01218
Lalor,31 Nancye Dr,630000,HAR,-37.66223,145.00351
Lilydale,35 Como Rd,950000,Ray,-37.74879,145.36947
Lower Plenty,7/12 Kett St,810000,Buckingham,-37.72358,145.1186
MacLeod,2/32 Edward St,815000,Ray,,
Maidstone,2/15 Rooney St,818000,Sweeney,-37.78453,144.86937
Malvern,101 Stanhope St,2500000,Marshall,-37.85892,145.03731
Maribyrnong,6/11 Chifley Dr,481000,Barry,-37.76827,144.90118
Maribyrnong,37 Cornwall Pl,999000,Biggin,-37.78618,144.89562
Maribyrnong,19 Merlyn St,752500,Purplebricks,-37.78486,144.88616
McKinnon,2/4 Glen Orme Av,1142000,Jellis,,
Meadow Heights,11 Dakara Cl,575000,Barry,-37.64751,144.92524
Meadow Heights,13 Haddon Ct,741000,Barry,-37.65826,144.92538
Melbourne,11/4 Bank Pl,390000,HAR,,
Melbourne,17/458 St Kilda Rd,740000,Harrington,,
Melton,118 Barries Rd,283000,FN,-37.68755,144.56887
Melton,11 Emil Ct,501000,hockingstuart,-37.67967,144.5785
Melton West,46 Chelmsford Wy,415000,Raine,-37.67977,144.56527
Melton West,1 Lincoln Wy,430000,hockingstuart,-37.67363,144.55888
Melton West,24 Marlo Dr,439000,hockingstuart,-37.66869,144.55666
Melton West,9 Stacey Ct,410000,FN,-37.66805,144.54022
Mentone,6 Blackwood Av,815000,Hodges,-37.98227,145.08134
Mentone,3/18 Collins St,300000,O'Brien,-37.97919,145.05545
Mentone,104/135 Lower Dandenong Rd,397500,Obrien,-37.98353,145.08581
Mernda,17 Annandale Dr,470000,RW,-37.59853,145.0917
Mickleham,55 Turion Dr,450000,Jason,,
Middle Park,104 Nimmo St,2800000,Parkinson,-37.85225,144.96016
Mill Park,7 Bachli Cl,531000,Ray,-37.6595,145.04722
Mill Park,3 Buvelot Pl,665000,Morrison,-37.66704,145.07112
Mill Park,12 Cuthbert Dr,685000,Barry,-37.66607,145.0518
Mill Park,4 Vain Cl,665000,Ray,-37.67121,145.06246
Mitcham,1 Dunlavin Rd,890000,Buxton,-37.80961,145.1847
Mitcham,2 Hardwood Ct,1150000,Fletchers,-37.81153,145.1855
Mitcham,5/14 Highland Av,1306000,Fletchers,-37.8101,145.20495
Mitcham,2/491 Mitcham Rd,902000,Ray,-37.82863,145.19506
Mont Albert,7/6 Leopold Cr,647000,hockingstuart,-37.82266,145.10379
Mont Albert,4 Lightfoot St,2470000,Marshall,-37.81316,145.1054
Mont Albert,1/315 Mont Albert Rd,880000,Jellis,-37.82052,145.10084
Montmorency,1/15 Mayona Rd,753000,Buckingham,,
Moonee Ponds,18 Elizabeth St,950000,Alexkarbon,-37.7716,144.92539
Moonee Ponds,104 Holmes Rd,1350000,Brad,-37.76555,144.91097
Moonee Ponds,5/74 Holmes Rd,561000,Nelson,-37.76592,144.91456
Moonee Ponds,8 Pattison St,1162000,Jellis,-37.76996,144.93466
Mooroolbark,4 Bulga St,835000,hockingstuart,-37.77403,145.30445
Mooroolbark,14 Ricky Ct,840500,Fletchers,-37.78373,145.30977
Mooroolbark,2D Zina Gr,595000,McGrath,-37.79905,145.32836
Mordialloc,3/44 Cedric St,401000,Barry,-37.99793,145.09487
